time	V(vout)
Step Information: Run=1  (Step: 1/250)
5.624479265746276e-01	3.233902e+00
5.624480764228947e-01	3.166219e+00
5.624482231117985e-01	3.049166e+00
5.624484521781238e-01	2.795057e+00
5.624487384999204e-01	2.435700e+00
5.624490349490178e-01	2.056820e+00
5.624496143700090e-01	1.314369e+00
5.624504529190564e-01	2.503502e-01
5.624507736208638e-01	1.330204e-03
5.624507741916636e-01	1.286707e-03
5.624507753332630e-01	1.253712e-03
5.624507776164620e-01	1.226717e-03
5.624507819239157e-01	1.156544e-03
5.624507905388232e-01	1.053678e-03
5.624508077686382e-01	8.818125e-04
5.624508422282681e-01	6.762823e-04
5.624509111475281e-01	4.702860e-04
5.624510039129405e-01	3.560450e-04
5.624511722294930e-01	2.690710e-04
5.624514127794641e-01	2.236477e-04
5.624518938794062e-01	1.885030e-04
5.624527526990178e-01	1.700396e-04
5.624544703382411e-01	1.575097e-04
5.624579056166877e-01	1.523728e-04
5.624647761735809e-01	1.488467e-04
5.624785172873673e-01	1.490187e-04
5.625059995149401e-01	1.480149e-04
5.625609639700857e-01	1.490360e-04
5.626708928803769e-01	1.481830e-04
5.628907507009592e-01	1.489739e-04
5.633304663421239e-01	1.480366e-04
5.642098976244533e-01	1.486859e-04
5.659687601891120e-01	1.474592e-04
5.694864853184296e-01	1.475393e-04
5.733927353184296e-01	1.458582e-04
5.772989853184296e-01	1.458729e-04
5.812052353184296e-01	1.442097e-04
5.851114853184296e-01	1.442433e-04
5.890177353184296e-01	1.425977e-04
5.929239853184296e-01	1.426498e-04
5.968302353184296e-01	1.410214e-04
6.007364853184296e-01	1.410915e-04
6.046427353184296e-01	1.394799e-04
6.085489853184296e-01	1.395677e-04
6.124552353184296e-01	1.379725e-04
6.163614853184296e-01	1.380775e-04
6.202677353184296e-01	1.364984e-04
6.241739853184296e-01	1.366203e-04
6.280802353184296e-01	1.350569e-04
6.319864853184296e-01	1.351953e-04
6.358927353184296e-01	1.336473e-04
6.397989853184296e-01	1.338018e-04
6.437052353184296e-01	1.322688e-04
6.476114853184296e-01	1.324391e-04
6.515177353184296e-01	1.309209e-04
6.554239853184296e-01	1.311066e-04
6.593302353184296e-01	1.296027e-04
6.632364853184296e-01	1.298035e-04
6.671427353184296e-01	1.283137e-04
6.710489853184296e-01	1.285292e-04
6.749552353184296e-01	1.270532e-04
6.788614853184296e-01	1.272831e-04
6.827677353184296e-01	1.258205e-04
6.866739853184296e-01	1.260645e-04
6.905802353184296e-01	1.246151e-04
6.944864853184296e-01	1.248729e-04
6.983927353184296e-01	1.234363e-04
7.022989853184296e-01	1.237076e-04
7.062052353184296e-01	1.222837e-04
7.101114853184296e-01	1.225681e-04
7.140177353184296e-01	1.211565e-04
7.179239853184296e-01	1.214538e-04
7.218302353184296e-01	1.200542e-04
7.257364853184296e-01	1.203641e-04
7.296427353184296e-01	1.189763e-04
7.335489853184296e-01	1.192985e-04
7.374552353184296e-01	1.179222e-04
7.413614853184296e-01	1.182565e-04
7.452677353184296e-01	1.168914e-04
7.491739853184296e-01	1.172375e-04
7.530802353184296e-01	1.158835e-04
7.569864853184296e-01	1.162410e-04
7.608927353184296e-01	1.148978e-04
7.647989853184296e-01	1.152666e-04
7.687052353184296e-01	1.139339e-04
7.726114853184296e-01	1.143137e-04
7.765177353184296e-01	1.129913e-04
7.804239853184296e-01	1.133819e-04
7.843302353184296e-01	1.120696e-04
7.882364853184296e-01	1.124707e-04
7.921427353184296e-01	1.111683e-04
7.960489853184296e-01	1.115797e-04
7.999552353184296e-01	1.102869e-04
8.038614853184296e-01	1.107084e-04
8.077677353184296e-01	1.094250e-04
8.116739853184296e-01	1.098565e-04
8.155802353184296e-01	1.085823e-04
8.194864853184296e-01	1.090234e-04
8.233927353184296e-01	1.077583e-04
8.272989853184296e-01	1.082088e-04
8.312052353184296e-01	1.069526e-04
8.351114853184296e-01	1.074124e-04
8.390177353184296e-01	1.061649e-04
8.429239853184296e-01	1.066337e-04
8.468302353184296e-01	1.053948e-04
8.507364853184296e-01	1.058726e-04
8.546427353184296e-01	1.046420e-04
8.585489853184296e-01	1.051286e-04
8.624552353184296e-01	1.039063e-04
8.663614853184296e-01	1.044015e-04
8.702677353184296e-01	1.031874e-04
8.741739853184296e-01	1.036913e-04
8.780802353184296e-01	1.024852e-04
8.819864853184296e-01	1.029976e-04
8.858927353184296e-01	1.017996e-04
8.897989853184296e-01	1.023205e-04
8.937052353184296e-01	1.011306e-04
8.976114853184296e-01	1.016599e-04
9.015177353184296e-01	1.004783e-04
9.054239853184296e-01	1.010162e-04
9.093302353184296e-01	9.984285e-05
9.132364853184296e-01	1.003896e-04
9.171427353184296e-01	9.922478e-05
9.210489853184296e-01	9.978059e-05
9.249552353184296e-01	9.862468e-05
9.288614853184296e-01	9.918999e-05
9.327677353184296e-01	9.804349e-05
9.366739853184296e-01	9.861886e-05
9.405802353184296e-01	9.748247e-05
9.444864853184296e-01	9.806871e-05
9.483927353184296e-01	9.694338e-05
9.522989853184296e-01	9.754158e-05
9.562052353184296e-01	9.642857e-05
9.601114853184296e-01	9.704018e-05
9.640177353184296e-01	9.594125e-05
9.679239853184296e-01	9.656826e-05
9.718302353184296e-01	9.548580e-05
9.757364853184296e-01	9.613095e-05
9.796427353184296e-01	9.506830e-05
9.835489853184296e-01	9.573547e-05
9.874552353184296e-01	9.469748e-05
9.913614853184296e-01	9.539234e-05
9.952677353184296e-01	9.438636e-05
9.991739853184296e-01	9.511760e-05
1.003080235318430e+00	9.415542e-05
1.006986485318430e+00	9.493744e-05
1.010892735318430e+00	9.404548e-05
1.014798985318430e+00	9.490341e-05
1.018705235318430e+00	9.411713e-05
1.022611485318430e+00	9.510652e-05
1.026517735318430e+00	9.452753e-05
1.030423985318430e+00	9.579267e-05
1.034330235318430e+00	9.573905e-05
1.038236485318430e+00	9.786933e-05
1.042142735318430e+00	1.005028e-04
1.046048985318430e+00	1.173486e-04
1.046537266568430e+00	1.393986e-04
1.046659336880930e+00	1.527818e-04
1.046903477505930e+00	3.280410e-04
1.046911106900461e+00	3.572288e-04
1.046926365689523e+00	4.507672e-04
1.046930180386789e+00	4.896201e-04
1.046937809781320e+00	6.067157e-04
1.046939717129953e+00	6.515824e-04
1.046943531827219e+00	7.747129e-04
1.046951161221750e+00	1.802220e-03
1.046952101805381e+00	2.330243e-03
1.046952336951288e+00	2.511651e-03
1.046952807243104e+00	2.985005e-03
1.046953548295576e+00	4.480215e-03
1.046953669099757e+00	4.915471e-03
1.046953910708119e+00	6.097557e-03
1.046954147375158e+00	8.056895e-03
1.046954350343975e+00	1.115008e-02
1.046954523280281e+00	1.625401e-02
1.046954674050597e+00	2.520331e-02
1.046954812314637e+00	4.215662e-02
1.046954948782363e+00	7.719735e-02
1.046955095204014e+00	1.532937e-01
1.046955250080528e+00	2.885740e-01
1.046955491490891e+00	5.670016e-01
1.046955747183740e+00	8.899747e-01
1.046956082166854e+00	1.318318e+00
1.046956717828146e+00	2.132759e+00
1.046956876743469e+00	2.335973e+00
1.046957194574115e+00	2.740536e+00
1.046957484758500e+00	3.102430e+00
1.046957543719892e+00	3.172431e+00
1.046957661642675e+00	3.284860e+00
1.046957697741534e+00	3.295451e+00
1.046957732997792e+00	3.297906e+00
1.046957750271572e+00	3.298517e+00
1.046957772535825e+00	3.298839e+00
1.046957804317765e+00	3.299199e+00
1.046957838066287e+00	3.299339e+00
1.046957905563332e+00	3.299552e+00
1.046957989146391e+00	3.299632e+00
1.046958156312510e+00	3.299736e+00
1.046958490644748e+00	3.299780e+00
1.046959159309225e+00	3.299825e+00
1.046960496638177e+00	3.299833e+00
1.046963171296081e+00	3.299850e+00
1.046968520611891e+00	3.299846e+00
1.046979219243509e+00	3.299856e+00
1.047000616506746e+00	3.299848e+00
1.047043411033219e+00	3.299856e+00
1.047129000086165e+00	3.299847e+00
1.047300178192058e+00	3.299856e+00
1.047642534403844e+00	3.299847e+00
1.048327246827415e+00	3.299856e+00
1.049696671674558e+00	3.299848e+00
1.052435521368844e+00	3.299857e+00
1.056341771368844e+00	3.299849e+00
1.060248021368844e+00	3.299859e+00
1.064154271368844e+00	3.299851e+00
1.068060521368844e+00	3.299860e+00
1.071966771368844e+00	3.299852e+00
1.075873021368844e+00	3.299862e+00
1.079779271368844e+00	3.299854e+00
1.083685521368844e+00	3.299863e+00
1.087591771368844e+00	3.299855e+00
1.091498021368844e+00	3.299865e+00
1.095404271368844e+00	3.299857e+00
1.099310521368844e+00	3.299866e+00
1.103216771368844e+00	3.299858e+00
1.107123021368844e+00	3.299868e+00
1.111029271368844e+00	3.299860e+00
1.114935521368844e+00	3.299869e+00
1.118841771368844e+00	3.299861e+00
1.122748021368844e+00	3.299871e+00
1.126654271368844e+00	3.299863e+00
1.130560521368844e+00	3.299872e+00
1.134466771368844e+00	3.299864e+00
1.138373021368844e+00	3.299873e+00
1.142279271368844e+00	3.299865e+00
1.146185521368844e+00	3.299875e+00
1.150091771368844e+00	3.299867e+00
1.153998021368844e+00	3.299876e+00
1.157904271368844e+00	3.299868e+00
1.161810521368844e+00	3.299877e+00
1.165716771368844e+00	3.299869e+00
1.169623021368844e+00	3.299878e+00
1.173529271368844e+00	3.299870e+00
1.177435521368844e+00	3.299880e+00
1.181341771368844e+00	3.299871e+00
1.185248021368844e+00	3.299881e+00
1.189154271368844e+00	3.299873e+00
1.193060521368844e+00	3.299882e+00
1.196966771368844e+00	3.299874e+00
1.200873021368844e+00	3.299883e+00
1.204779271368844e+00	3.299875e+00
1.208685521368844e+00	3.299884e+00
1.212591771368844e+00	3.299876e+00
1.216498021368844e+00	3.299885e+00
1.220404271368844e+00	3.299877e+00
1.224310521368844e+00	3.299886e+00
1.228216771368844e+00	3.299878e+00
1.232123021368844e+00	3.299887e+00
1.236029271368844e+00	3.299879e+00
1.239935521368844e+00	3.299888e+00
1.243841771368844e+00	3.299880e+00
1.247748021368844e+00	3.299889e+00
1.251654271368844e+00	3.299881e+00
1.255560521368844e+00	3.299890e+00
1.259466771368844e+00	3.299882e+00
1.263373021368844e+00	3.299891e+00
1.267279271368844e+00	3.299883e+00
1.271185521368844e+00	3.299892e+00
1.275091771368844e+00	3.299884e+00
1.278998021368844e+00	3.299893e+00
1.282904271368844e+00	3.299885e+00
1.286810521368844e+00	3.299894e+00
1.290716771368844e+00	3.299886e+00
1.294623021368844e+00	3.299895e+00
1.298529271368844e+00	3.299886e+00
1.302435521368844e+00	3.299896e+00
1.306341771368844e+00	3.299887e+00
1.310248021368844e+00	3.299896e+00
1.314154271368844e+00	3.299888e+00
1.318060521368844e+00	3.299897e+00
1.321966771368844e+00	3.299889e+00
1.325873021368844e+00	3.299898e+00
1.329779271368844e+00	3.299890e+00
1.333685521368844e+00	3.299899e+00
1.337591771368844e+00	3.299891e+00
1.341498021368844e+00	3.299900e+00
1.345404271368844e+00	3.299891e+00
1.349310521368844e+00	3.299900e+00
1.353216771368844e+00	3.299892e+00
1.357123021368844e+00	3.299901e+00
1.361029271368844e+00	3.299893e+00
1.364935521368844e+00	3.299902e+00
1.368841771368844e+00	3.299893e+00
1.372748021368844e+00	3.299902e+00
1.376654271368844e+00	3.299894e+00
1.380560521368844e+00	3.299903e+00
1.384466771368844e+00	3.299895e+00
1.388373021368844e+00	3.299904e+00
1.392279271368844e+00	3.299895e+00
1.396185521368844e+00	3.299904e+00
1.400091771368844e+00	3.299896e+00
1.403998021368844e+00	3.299905e+00
1.407904271368844e+00	3.299896e+00
1.411810521368844e+00	3.299906e+00
1.415716771368844e+00	3.299897e+00
1.419623021368844e+00	3.299906e+00
1.423529271368844e+00	3.299898e+00
1.427435521368844e+00	3.299906e+00
1.431341771368844e+00	3.299898e+00
1.435248021368844e+00	3.299907e+00
1.439154271368844e+00	3.299899e+00
1.443060521368844e+00	3.299908e+00
1.446966771368844e+00	3.299899e+00
1.450873021368844e+00	3.299908e+00
1.454779271368844e+00	3.299900e+00
1.458685521368844e+00	3.299909e+00
1.462591771368844e+00	3.299900e+00
1.466498021368844e+00	3.299909e+00
1.470404271368844e+00	3.299901e+00
1.474310521368844e+00	3.299909e+00
1.478216771368844e+00	3.299901e+00
1.482123021368844e+00	3.299910e+00
1.486029271368844e+00	3.299901e+00
1.489935521368844e+00	3.299910e+00
1.493841771368844e+00	3.299901e+00
1.497748021368844e+00	3.299910e+00
1.501654271368844e+00	3.299901e+00
1.505560521368844e+00	3.299910e+00
1.509466771368844e+00	3.299901e+00
1.513373021368844e+00	3.299909e+00
1.517279271368844e+00	3.299900e+00
1.521185521368844e+00	3.299908e+00
1.525091771368844e+00	3.299896e+00
1.528998021368844e+00	3.299898e+00
1.529486302618844e+00	3.299891e+00
1.530462865118844e+00	3.299881e+00
1.530707005743844e+00	3.299875e+00
1.531195286993844e+00	3.299836e+00
1.531317357306344e+00	3.299785e+00
1.531347874884469e+00	3.299754e+00
1.531408910040719e+00	3.299531e+00
1.531410817389352e+00	3.299505e+00
1.531414632086618e+00	3.299453e+00
1.531422261481149e+00	3.299273e+00
1.531424168829782e+00	3.299194e+00
1.531427983527047e+00	3.298939e+00
1.531428937201364e+00	3.298832e+00
1.531430844549996e+00	3.298512e+00
1.531431321387155e+00	3.298388e+00
1.531432275061471e+00	3.298053e+00
1.531433524041283e+00	3.297163e+00
1.531433810121712e+00	3.296779e+00
1.531434382282570e+00	3.295521e+00
1.531434525322784e+00	3.294988e+00
1.531434811403213e+00	3.293428e+00
1.531434882923320e+00	3.292845e+00
1.531435025963535e+00	3.291350e+00
1.531435218357084e+00	3.287961e+00
1.531435403077223e+00	3.281308e+00
1.531435558558543e+00	3.269134e+00
1.531435698082050e+00	3.245615e+00
1.531435839305775e+00	3.195302e+00
1.531435985624175e+00	3.095065e+00
1.531436159483897e+00	2.916363e+00
1.531436390769070e+00	2.634884e+00
1.531436641848559e+00	2.315745e+00
1.531437058966926e+00	1.781780e+00
1.531437893203661e+00	7.145189e-01
1.531438406336837e+00	8.059499e-02
1.531438609274531e+00	9.030845e-04
1.531438806585645e+00	3.814580e-04
1.531438876991802e+00	2.948624e-04
1.531438946719205e+00	2.973386e-04
1.531439086174012e+00	2.303459e-04
1.531439365083626e+00	2.204287e-04
1.531439922902853e+00	1.712912e-04
1.531441038541308e+00	1.740859e-04
1.531443269818217e+00	1.463563e-04
1.531447732372035e+00	1.592760e-04
1.531456657479672e+00	1.403180e-04
1.531474507694947e+00	1.562698e-04
1.531510208125495e+00	1.402319e-04
1.531581608986591e+00	1.571846e-04
1.531724410708783e+00	1.401164e-04
1.532010014153167e+00	1.570665e-04
1.532581221041936e+00	1.399184e-04
1.533723634819474e+00	1.566875e-04
1.536008462374549e+00	1.391680e-04
1.539914712374549e+00	1.553396e-04
1.543820962374549e+00	1.374740e-04
1.547727212374549e+00	1.536694e-04
1.551633462374549e+00	1.358322e-04
1.555539712374549e+00	1.520464e-04
1.559445962374549e+00	1.342267e-04
1.563352212374549e+00	1.504594e-04
1.567258462374549e+00	1.326568e-04
1.571164712374549e+00	1.489074e-04
1.575070962374549e+00	1.311215e-04
1.578977212374549e+00	1.473897e-04
1.582883462374549e+00	1.296201e-04
1.586789712374549e+00	1.459056e-04
1.590695962374549e+00	1.281520e-04
1.594602212374549e+00	1.444543e-04
1.598508462374549e+00	1.267163e-04
1.602414712374549e+00	1.430351e-04
1.606320962374549e+00	1.253124e-04
1.610227212374549e+00	1.416472e-04
1.614133462374549e+00	1.239395e-04
1.618039712374549e+00	1.402900e-04
1.621945962374549e+00	1.225969e-04
1.625852212374549e+00	1.389629e-04
1.629758462374549e+00	1.212841e-04
1.633664712374549e+00	1.376650e-04
1.637570962374549e+00	1.200002e-04
1.641477212374549e+00	1.363959e-04
1.645383462374549e+00	1.187448e-04
1.649289712374549e+00	1.351548e-04
1.653195962374549e+00	1.175171e-04
1.657102212374549e+00	1.339412e-04
1.661008462374549e+00	1.163165e-04
1.664914712374549e+00	1.327544e-04
1.668820962374549e+00	1.151425e-04
1.672727212374549e+00	1.315938e-04
1.676633462374549e+00	1.139945e-04
1.680539712374549e+00	1.304589e-04
1.684445962374549e+00	1.128718e-04
1.688352212374549e+00	1.293491e-04
1.692258462374549e+00	1.117740e-04
1.696164712374549e+00	1.282638e-04
1.700070962374549e+00	1.107004e-04
1.703977212374549e+00	1.272025e-04
1.707883462374549e+00	1.096505e-04
1.711789712374549e+00	1.261647e-04
1.715695962374549e+00	1.086239e-04
1.719602212374549e+00	1.251498e-04
1.723508462374549e+00	1.076200e-04
1.727414712374549e+00	1.241574e-04
1.731320962374549e+00	1.066382e-04
1.735227212374549e+00	1.231869e-04
1.739133462374549e+00	1.056782e-04
1.743039712374549e+00	1.222378e-04
1.746945962374549e+00	1.047394e-04
1.750852212374549e+00	1.213098e-04
1.754758462374549e+00	1.038214e-04
1.758664712374549e+00	1.204023e-04
1.762570962374549e+00	1.029237e-04
1.766477212374549e+00	1.195149e-04
1.770383462374549e+00	1.020459e-04
1.774289712374549e+00	1.186471e-04
1.778195962374549e+00	1.011875e-04
1.782102212374549e+00	1.177986e-04
1.786008462374549e+00	1.003481e-04
1.789914712374549e+00	1.169689e-04
1.793820962374549e+00	9.952738e-05
1.797727212374549e+00	1.161576e-04
1.801633462374549e+00	9.872491e-05
1.805539712374549e+00	1.153644e-04
1.809445962374549e+00	9.794033e-05
1.813352212374549e+00	1.145890e-04
1.817258462374549e+00	9.717332e-05
1.821164712374549e+00	1.138310e-04
1.825070962374549e+00	9.642357e-05
1.828977212374549e+00	1.130902e-04
1.832883462374549e+00	9.569080e-05
1.836789712374549e+00	1.123663e-04
1.840695962374549e+00	9.497481e-05
1.844602212374549e+00	1.116592e-04
1.848508462374549e+00	9.427542e-05
1.852414712374549e+00	1.109688e-04
1.856320962374549e+00	9.359253e-05
1.860227212374549e+00	1.102950e-04
1.864133462374549e+00	9.292614e-05
1.868039712374549e+00	1.096380e-04
1.871945962374549e+00	9.227634e-05
1.875852212374549e+00	1.089979e-04
1.879758462374549e+00	9.164334e-05
1.883664712374549e+00	1.083753e-04
1.887570962374549e+00	9.102756e-05
1.891477212374549e+00	1.077708e-04
1.895383462374549e+00	9.042960e-05
1.899289712374549e+00	1.071852e-04
1.903195962374549e+00	8.985036e-05
1.907102212374549e+00	1.066199e-04
1.911008462374549e+00	8.929105e-05
1.914914712374549e+00	1.060766e-04
1.918820962374549e+00	8.875336e-05
1.922727212374549e+00	1.055576e-04
1.926633462374549e+00	8.823959e-05
1.930539712374549e+00	1.050662e-04
1.934445962374549e+00	8.775285e-05
1.938352212374549e+00	1.046066e-04
1.942258462374549e+00	8.729742e-05
1.946164712374549e+00	1.041849e-04
1.950070962374549e+00	8.687930e-05
1.953977212374549e+00	1.038095e-04
1.957883462374549e+00	8.650716e-05
1.961789712374549e+00	1.034928e-04
1.965695962374549e+00	8.619409e-05
1.969602212374549e+00	1.032539e-04
1.973508462374549e+00	8.596108e-05
1.977414712374549e+00	1.031243e-04
1.981320962374549e+00	8.582588e-05
1.985227212374549e+00	1.031538e-04
1.989133462374549e+00	8.589429e-05
1.993039712374549e+00	1.034815e-04
1.996945962374549e+00	8.631829e-05
2.000852212374549e+00	1.044224e-04
2.004758462374549e+00	8.764392e-05
2.008664712374549e+00	1.073328e-04
2.012570962374549e+00	9.417443e-05
2.013059243624549e+00	1.046765e-04
2.014035806124549e+00	1.088390e-04
2.014279946749549e+00	1.105907e-04
2.014768227999549e+00	1.156026e-04
2.015744790499549e+00	1.773037e-04
2.015775308077674e+00	1.872274e-04
2.015836343233924e+00	2.200536e-04
2.015851602022987e+00	2.342252e-04
2.015882119601112e+00	2.774021e-04
2.015889748995643e+00	2.941590e-04
2.015905007784705e+00	3.408256e-04
2.015935525362830e+00	7.051497e-04
2.015936479037147e+00	7.384768e-04
2.015938386385780e+00	8.191367e-04
2.015942201083045e+00	1.092050e-03
2.015943154757362e+00	1.208679e-03
2.015945062105994e+00	1.569555e-03
2.015945538943153e+00	1.712955e-03
2.015946492617469e+00	2.116914e-03
2.015946731036048e+00	2.261780e-03
2.015947207873206e+00	2.628757e-03
2.015948161547523e+00	4.186930e-03
2.015948293365676e+00	4.597823e-03
2.015948557001981e+00	5.723520e-03
2.015948802787636e+00	7.495692e-03
2.015949015618872e+00	1.029597e-02
2.015949194635292e+00	1.482119e-02
2.015949349313058e+00	2.261541e-02
2.015949489417822e+00	3.710786e-02
2.015949625070744e+00	6.642319e-02
2.015949773823146e+00	1.337212e-01
2.015949921085598e+00	2.512844e-01
2.015950149899696e+00	5.052325e-01
2.015950435823328e+00	8.641014e-01
2.015950732341526e+00	1.243069e+00
2.015951312082268e+00	1.985930e+00
2.015952147845764e+00	3.046514e+00
2.015952469460427e+00	3.298519e+00
2.015952470054962e+00	3.298661e+00
2.015952471244031e+00	3.298735e+00
2.015952473622169e+00	3.298739e+00
2.015952475888311e+00	3.298800e+00
2.015952480420597e+00	3.298845e+00
2.015952488187529e+00	3.298959e+00
2.015952500468560e+00	3.299068e+00
2.015952525030623e+00	3.299257e+00
2.015952565745908e+00	3.299419e+00
2.015952647176477e+00	3.299592e+00
2.015952749825123e+00	3.299676e+00
2.015952955122415e+00	3.299754e+00
2.015953274913648e+00	3.299791e+00
2.015953914496112e+00	3.299823e+00
2.015955193661040e+00	3.299836e+00
2.015957751990897e+00	3.299847e+00
2.015962868650611e+00	3.299849e+00
2.015973101970038e+00	3.299853e+00
2.015993568608893e+00	3.299851e+00
2.016034501886602e+00	3.299853e+00
2.016116368442022e+00	3.299850e+00
2.016280101552860e+00	3.299853e+00
2.016607567774537e+00	3.299850e+00
2.017262500217890e+00	3.299853e+00
2.018572365104596e+00	3.299851e+00
2.021192094878009e+00	3.299854e+00
2.025098344878009e+00	3.299852e+00
2.029004594878009e+00	3.299855e+00
2.032910844878009e+00	3.299854e+00
2.036817094878009e+00	3.299857e+00
2.040723344878009e+00	3.299855e+00
2.044629594878009e+00	3.299859e+00
2.048535844878009e+00	3.299857e+00
2.052442094878009e+00	3.299860e+00
2.056348344878009e+00	3.299859e+00
2.060254594878009e+00	3.299862e+00
2.064160844878009e+00	3.299860e+00
2.068067094878009e+00	3.299863e+00
2.071973344878009e+00	3.299861e+00
2.075879594878009e+00	3.299865e+00
2.079785844878009e+00	3.299863e+00
2.083692094878009e+00	3.299866e+00
2.087598344878009e+00	3.299864e+00
2.091504594878009e+00	3.299868e+00
2.095410844878009e+00	3.299866e+00
2.099317094878009e+00	3.299869e+00
2.103223344878009e+00	3.299867e+00
2.107129594878009e+00	3.299870e+00
2.111035844878009e+00	3.299868e+00
2.114942094878009e+00	3.299871e+00
2.118848344878009e+00	3.299870e+00
2.122754594878009e+00	3.299873e+00
2.126660844878009e+00	3.299871e+00
2.130567094878009e+00	3.299874e+00
2.134473344878009e+00	3.299872e+00
2.138379594878009e+00	3.299875e+00
2.142285844878009e+00	3.299873e+00
2.146192094878009e+00	3.299876e+00
2.150098344878009e+00	3.299875e+00
2.154004594878009e+00	3.299878e+00
2.157910844878009e+00	3.299876e+00
2.161817094878009e+00	3.299879e+00
2.165723344878009e+00	3.299877e+00
2.169629594878009e+00	3.299880e+00
2.173535844878009e+00	3.299878e+00
2.177442094878009e+00	3.299881e+00
2.181348344878009e+00	3.299879e+00
2.185254594878009e+00	3.299882e+00
2.189160844878009e+00	3.299880e+00
2.193067094878009e+00	3.299883e+00
2.196973344878009e+00	3.299881e+00
2.200879594878009e+00	3.299884e+00
2.204785844878009e+00	3.299882e+00
2.208692094878009e+00	3.299885e+00
2.212598344878009e+00	3.299883e+00
2.216504594878009e+00	3.299886e+00
2.220410844878009e+00	3.299884e+00
2.224317094878009e+00	3.299887e+00
2.228223344878009e+00	3.299885e+00
2.232129594878009e+00	3.299888e+00
2.236035844878009e+00	3.299886e+00
2.239942094878009e+00	3.299889e+00
2.243848344878009e+00	3.299887e+00
2.247754594878009e+00	3.299890e+00
2.251660844878009e+00	3.299888e+00
2.255567094878009e+00	3.299891e+00
2.259473344878009e+00	3.299889e+00
2.263379594878009e+00	3.299892e+00
2.267285844878009e+00	3.299890e+00
2.271192094878009e+00	3.299892e+00
2.275098344878009e+00	3.299890e+00
2.279004594878009e+00	3.299893e+00
2.282910844878009e+00	3.299891e+00
2.286817094878009e+00	3.299894e+00
2.290723344878009e+00	3.299892e+00
2.294629594878009e+00	3.299895e+00
2.298535844878009e+00	3.299893e+00
2.302442094878009e+00	3.299896e+00
2.306348344878009e+00	3.299894e+00
2.310254594878009e+00	3.299896e+00
2.314160844878009e+00	3.299894e+00
2.318067094878009e+00	3.299897e+00
2.321973344878009e+00	3.299895e+00
2.325879594878009e+00	3.299898e+00
2.329785844878009e+00	3.299896e+00
2.333692094878009e+00	3.299898e+00
2.337598344878009e+00	3.299896e+00
2.341504594878009e+00	3.299899e+00
2.345410844878009e+00	3.299897e+00
2.349317094878009e+00	3.299900e+00
2.353223344878009e+00	3.299898e+00
2.357129594878009e+00	3.299901e+00
2.361035844878009e+00	3.299898e+00
2.364942094878009e+00	3.299901e+00
2.368848344878009e+00	3.299899e+00
2.372754594878009e+00	3.299902e+00
2.376660844878009e+00	3.299900e+00
2.380567094878009e+00	3.299902e+00
2.384473344878009e+00	3.299900e+00
2.388379594878009e+00	3.299903e+00
2.392285844878009e+00	3.299901e+00
2.396192094878009e+00	3.299903e+00
2.400098344878009e+00	3.299901e+00
2.404004594878009e+00	3.299904e+00
2.407910844878009e+00	3.299902e+00
2.411817094878009e+00	3.299905e+00
2.415723344878009e+00	3.299902e+00
2.419629594878009e+00	3.299905e+00
2.423535844878009e+00	3.299903e+00
2.427442094878009e+00	3.299906e+00
2.431348344878009e+00	3.299903e+00
2.435254594878009e+00	3.299906e+00
2.439160844878009e+00	3.299904e+00
2.443067094878009e+00	3.299906e+00
2.446973344878009e+00	3.299904e+00
2.450879594878009e+00	3.299906e+00
2.454785844878009e+00	3.299904e+00
2.458692094878009e+00	3.299907e+00
2.462598344878009e+00	3.299904e+00
2.466504594878009e+00	3.299907e+00
2.470410844878009e+00	3.299904e+00
2.474317094878009e+00	3.299907e+00
2.478223344878009e+00	3.299904e+00
2.482129594878009e+00	3.299906e+00
2.486035844878009e+00	3.299903e+00
2.489942094878009e+00	3.299905e+00
2.493848344878009e+00	3.299900e+00
2.497754594878009e+00	3.299896e+00
2.498242876128009e+00	3.299893e+00
2.499219438628009e+00	3.299885e+00
2.499463579253009e+00	3.299881e+00
2.499951860503009e+00	3.299864e+00
2.500073930815509e+00	3.299854e+00
2.500318071440509e+00	3.299786e+00
2.500379106596759e+00	3.299682e+00
2.500394365385821e+00	3.299612e+00
2.500398180083087e+00	3.299588e+00
2.500405809477618e+00	3.299523e+00
2.500421068266681e+00	3.299143e+00
2.500423497175057e+00	3.298957e+00
2.500428354991810e+00	3.297292e+00
2.500428545375027e+00	3.297081e+00
2.500428926141459e+00	3.296533e+00
2.500429513461009e+00	3.294908e+00
2.500429609630240e+00	3.294453e+00
2.500429801968700e+00	3.293261e+00
2.500430031988649e+00	3.290849e+00
2.500430236895007e+00	3.286626e+00
2.500430405572921e+00	3.279411e+00
2.500430550740918e+00	3.266400e+00
2.500430686721517e+00	3.240808e+00
2.500430839512854e+00	3.178723e+00
2.500430982420232e+00	3.072476e+00
2.500431189480124e+00	2.850829e+00
2.500431450193987e+00	2.527005e+00
2.500431726923324e+00	2.173946e+00
2.500432215928833e+00	1.547470e+00
2.500433193939853e+00	3.027634e-01
2.500433259679899e+00	2.218663e-01
2.500433391159993e+00	6.923013e-02
2.500433458967274e+00	1.391515e-02
2.500433488131276e+00	5.277319e-03
2.500433511868769e+00	2.861089e-03
2.500433528600146e+00	1.990149e-03
2.500433548809492e+00	1.456162e-03
2.500433580341897e+00	9.738388e-04
2.500433613333534e+00	7.435200e-04
